TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΑΝΑΣΣΑ,ἄνασσα,,ἄνασσα –ης ἡ,"a queen, lady, mistress","a queen, lady, mistress","a queen, lady, mistress",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἄνασσα
ΑΝΑΣΣΥΤΟΣ,ἀνάσσυτος,,ἀνάσσυτος,rushing upwards,rushing upwards,rushing upwards,,,,,,http://logeion.uchicago.edu/index.html#ἀνάσσυτος
ΑΝΑΣΤΑΔΟΝ,ἀνασταδόν,,ἀνασταδόν,"standing up, upright","standing up, upright","standing up, upright",,,,,,http://logeion.uchicago.edu/index.html#ἀνασταδόν
ΑΝΑΣΤΑΛΑΩ,ἀνασταλάω,,ἀνασταλάω,make trickle forth,make trickle forth,make trickle forth,,,,,,http://logeion.uchicago.edu/index.html#ἀνασταλάω
ΑΝΑΣΤΑΛΣΙΣ,ἀνάσταλσις,,ἀνάσταλσις,reduction of diet,reduction of diet,reduction of diet,,,,,,http://logeion.uchicago.edu/index.html#ἀνάσταλσις
ΑΝΑΣΤΑΛΤΙΚΟΣ,ἀνασταλτικός,,ἀνασταλτικός,fitted for checking,fitted for checking,fitted for checking,,,,,,http://logeion.uchicago.edu/index.html#ἀνασταλτικός
ΑΝΑΣΤΑΛΥΖΩ,ἀνασταλύζω,,ἀνασταλύζω,sob,sob,sob,,,,,,http://logeion.uchicago.edu/index.html#ἀνασταλύζω
ΑΝΑΣΤΑΣΙΣ,ἀνάστασις,Αναστασις,ἀνάστασις –εως ἡ,forced move; move; evacuation,a raising up,a raising up,3,,,,Noun,http://logeion.uchicago.edu/index.html#ἀνάστασις
ΑΝΑΣΤΑΤΕΩ,ἀναστατέω,,ἀναστατέω,carry off,carry off,carry off,,,,,,http://logeion.uchicago.edu/index.html#ἀναστατέω
ΑΝΑΣΤΑΤΗΡ,ἀναστατήρ,,ἀναστατήρ,a destroyer,a destroyer,a destroyer,,,,,,http://logeion.uchicago.edu/index.html#ἀναστατήρ
ΑΝΑΣΤΑΤΗΡΙΑ,ἀναστατήρια,,ἀναστατήρια,sacrifice on one's recovery,sacrifice on one's recovery,sacrifice on one's recovery,,,,,,http://logeion.uchicago.edu/index.html#ἀναστατήρια
ΑΝΑΣΤΑΤΟΣ,ἀνάστατος,,ἀνάστατος –ον,"made to rise up and depart, driven from one's home","made to rise up and depart, driven from one's home","made to rise up and depart, driven from one's home",1,,,,Adjective,http://logeion.uchicago.edu/index.html#ἀνάστατος
ΑΝΑΣΤΑΤΟΩ,ἀναστατόω,,ἀναστατόω,"to unsettle, upset","to unsettle, upset","to unsettle, upset",,,,,,http://logeion.uchicago.edu/index.html#ἀναστατόω
ΑΝΑΣΤΑΤΩΣΙΣ,ἀναστάτωσις,,ἀναστάτωσις,unsettling,unsettling,unsettling,,,,,,http://logeion.uchicago.edu/index.html#ἀναστάτωσις
ΑΝΑΣΤΑΥΡΙΖΩ,ἀνασταυρίζω,,ἀνασταυρίζω,impale,impale,impale,,,,,,http://logeion.uchicago.edu/index.html#ἀνασταυρίζω
ΑΝΑΣΤΑΥΡΟΩ,ἀνασταυρόω,,ἀνασταυρόω,to impale,to impale,to impale,,,,,,http://logeion.uchicago.edu/index.html#ἀνασταυρόω
ΑΝΑΣΤΑΥΡΩΣΙΣ,ἀνασταύρωσις,,ἀνασταύρωσις,crucifixion,crucifixion,crucifixion,,,,,,http://logeion.uchicago.edu/index.html#ἀνασταύρωσις
ΑΝΑΣΤΑΧΥΩ,ἀνασταχύω,,ἀνασταχύω,shool up with ears,shool up with ears,shool up with ears,,,,,,http://logeion.uchicago.edu/index.html#ἀνασταχύω
ΑΝΑΣΤΕΙΟΣ,ἀνάστειος,,ἀνάστειος,lacking in wit,lacking in wit,lacking in wit,,,,,,http://logeion.uchicago.edu/index.html#ἀνάστειος
ΑΝΑΣΤΕΙΡΟΣ,ἀνάστειρος,,ἀνάστειρος,with a high prow,with a high prow,with a high prow,,,,,,http://logeion.uchicago.edu/index.html#ἀνάστειρος
ΑΝΑΣΤΕΙΧΩ,ἀναστείχω,,ἀναστείχω,go up,go up,go up,,,,,,http://logeion.uchicago.edu/index.html#ἀναστείχω
ΑΝΑΣΤΕΛΛΩ,ἀναστέλλω,,ἀναστέλλω,to raise up,to raise up,to raise up,,,,,,http://logeion.uchicago.edu/index.html#ἀναστέλλω
ΑΝΑΣΤΕΝΑΖΩ,ἀναστενάζω,Αναστεναζω,ἀναστενάζω ἀναστενάξω ἀνεστέναξα ––– ἀνεστέναγμαι –––,groan aloud,didst thou groan forth,didst thou groan forth,0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἀναστενάζω
ΑΝΑΣΤΕΝΑΧΙΖΩ,ἀναστεναχίζω,,ἀναστεναχίζω,to groan aloud,to groan aloud,to groan aloud,,,,,,http://logeion.uchicago.edu/index.html#ἀναστεναχίζω
ΑΝΑΣΤΕΝΑΧΩ,ἀναστενάχω,,ἀναστενάχω,"to groan aloud over, bemoan","to groan aloud over, bemoan","to groan aloud over, bemoan",,,,,,http://logeion.uchicago.edu/index.html#ἀναστενάχω
ΑΝΑΣΤΕΝΩ,ἀναστένω,,ἀναστένω,to groan aloud,to groan aloud,to groan aloud,,,,,,http://logeion.uchicago.edu/index.html#ἀναστένω
ΑΝΑΣΤΕΡΙΣΤΟΣ,ἀναστέριστος,,ἀναστέριστος,not marked by stars,not marked by stars,not marked by stars,,,,,,http://logeion.uchicago.edu/index.html#ἀναστέριστος
ΑΝΑΣΤΕΦΩ,ἀναστέφω,,ἀναστέφω,"to crown, wreath","to crown, wreath","to crown, wreath",,,,,,http://logeion.uchicago.edu/index.html#ἀναστέφω
ΑΝΑΣΤΗΛΟΩ,ἀναστηλόω,,ἀναστηλόω,set up as or on a monument,set up as or on a monument,set up as or on a monument,,,,,,http://logeion.uchicago.edu/index.html#ἀναστηλόω
ΑΝΑΣΤΗΛΩΣΙΣ,ἀναστήλωσις,,ἀναστήλωσις,setting up of a monument,setting up of a monument,setting up of a monument,,,,,,http://logeion.uchicago.edu/index.html#ἀναστήλωσις
ΑΝΑΣΤΗΜΑ,ἀνάστημα,,ἀνάστημα,height,height,height,,,,,,http://logeion.uchicago.edu/index.html#ἀνάστημα
ΑΝΑΣΤΗΡΙΖΩ,ἀναστηρίζω,,ἀναστηρίζω,to set up firmly,to set up firmly,to set up firmly,,,,,,http://logeion.uchicago.edu/index.html#ἀναστηρίζω
ΑΝΑΣΤΟΙΧΕΙΟΩ,ἀναστοιχειόω,,ἀναστοιχειόω,resolve,resolve,resolve,,,,,,http://logeion.uchicago.edu/index.html#ἀναστοιχειόω
ΑΝΑΣΤΟΙΧΕΙΩΣΙΣ,ἀναστοιχείωσις,,ἀναστοιχείωσις,dissolution,dissolution,dissolution,,,,,,http://logeion.uchicago.edu/index.html#ἀναστοιχείωσις
ΑΝΑΣΤΟΙΧΕΙΩΤΙΚΟΣ,ἀναστοιχειωτικός,,ἀναστοιχειωτικός,dissolvent,dissolvent,dissolvent,,,,,,http://logeion.uchicago.edu/index.html#ἀναστοιχειωτικός
ΑΝΑΣΤΟΛΗ,ἀναστολή,,ἀναστολή,a putting back,a putting back,a putting back,,,,,,http://logeion.uchicago.edu/index.html#ἀναστολή
ΑΝΑΣΤΟΜΟΩ,ἀναστομόω,,ἀναστομόω,to furnish with a mouth,to furnish with a mouth,to furnish with a mouth,,,,,,http://logeion.uchicago.edu/index.html#ἀναστομόω
ΑΝΑΣΤΟΜΩΣΙΣ,ἀναστόμωσις,,ἀναστόμωσις,"outlet, opening","outlet, opening","outlet, opening",,,,,,http://logeion.uchicago.edu/index.html#ἀναστόμωσις
ΑΝΑΣΤΟΜΩΤΕΟΝ,ἀναστομωτέον,,ἀναστομωτέον,one must open,one must open,one must open,,,,,,http://logeion.uchicago.edu/index.html#ἀναστομωτέον
ΑΝΑΣΤΟΜΩΤΗΡΙΟΣ,ἀναστομωτήριος,,ἀναστομωτήριος,proper for opening,proper for opening,proper for opening,,,,,,http://logeion.uchicago.edu/index.html#ἀναστομωτήριος
ΑΝΑΣΤΟΦΑΓΟΣ,ἀναστοφάγος,,ἀναστοφάγος,not eating the ναστός,not eating the ναστός,not eating the ναστός,,,,,,http://logeion.uchicago.edu/index.html#ἀναστοφάγος
ΑΝΑΣΤΡΑΠΤΩ,ἀναστράπτω,,ἀναστράπτω,lighten,lighten,lighten,,,,,,http://logeion.uchicago.edu/index.html#ἀναστράπτω
ΑΝΑΣΤΡΑΤΕΥΩ,ἀναστρατεύω,,ἀναστρατεύω,enlist again,enlist again,enlist again,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρατεύω
ΑΝΑΣΤΡΑΤΟΠΕΔΕΙΑ,ἀναστρατοπεδεία,,ἀναστρατοπεδεία,decamping,decamping,decamping,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρατοπεδεία
ΑΝΑΣΤΡΑΤΟΠΕΔΕΥΩ,ἀναστρατοπεδεύω,,ἀναστρατοπεδεύω,move camp,move camp,move camp,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρατοπεδεύω
ΑΝΑΣΤΡΕΠΤΕΟΝ,ἀναστρεπτέον,,ἀναστρεπτέον,one must invert,one must invert,one must invert,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρεπτέον
ΑΝΑΣΤΡΕΦΩ,ἀναστρέφω,Αναστρεφω,ἀναστρέφω ἀναστρέψω ἀνέστρεψα ––– ἀνέστραμμαι ἀνέστράφθην,turn around,"to turn upside down, upset","to turn upside down, upset",,,,,Verb,http://logeion.uchicago.edu/index.html#ἀναστρέφω
ΑΝΑΣΤΡΟΛΟΓΗΤΟΣ,ἀναστρολόγητος,,ἀναστρολόγητος,ignorant of astrology,ignorant of astrology,ignorant of astrology,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρολόγητος
ΑΝΑΣΤΡΟΣ,ἄναστρος,,ἄναστρος,carrying no planet,carrying no planet,carrying no planet,,,,,,http://logeion.uchicago.edu/index.html#ἄναστρος
ΑΝΑΣΤΡΟΦΑΔΗΝ,ἀναστροφάδην,,ἀναστροφάδην,reversely,reversely,reversely,,,,,,http://logeion.uchicago.edu/index.html#ἀναστροφάδην
ΑΝΑΣΤΡΟΦΗ,ἀναστροφή,,ἀναστροφή –ῆς ἡ,"a turning upside down, upsetting","a turning upside down, upsetting","a turning upside down, upsetting",,,,,Noun,http://logeion.uchicago.edu/index.html#ἀναστροφή
ΑΝΑΣΤΡΟΦΙΟΣ,ἀναστρόφιος,,ἀναστρόφιος,converse,converse,converse,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρόφιος
ΑΝΑΣΤΡΟΦΙΣΜΑ,ἀναστρόφισμα,,ἀναστρόφισμα,hinge,hinge,hinge,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρόφισμα
ΑΝΑΣΤΡΟΦΩΣ,ἀναστρόφως,,ἀναστρόφως,"conversely, vice versa","conversely, vice versa","conversely, vice versa",,,,,,http://logeion.uchicago.edu/index.html#ἀναστρόφως
ΑΝΑΣΤΡΩΝΝΥΜΙ,ἀναστρώννυμι,,ἀναστρώννυμι,spread with coverings,spread with coverings,spread with coverings,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρώννυμι
ΑΝΑΣΤΡΩΦΑΩ,ἀναστρωφάω,,ἀναστρωφάω,to keep turning about,to keep turning about,to keep turning about,,,,,,http://logeion.uchicago.edu/index.html#ἀναστρωφάω
ΑΝΑΣΥΝΤΑΞΙΣ,ἀνασύνταξις,,ἀνασύνταξις,reassessment of war-tax levied on property,reassessment of war-tax levied on property,reassessment of war-tax levied on property,,,,,,http://logeion.uchicago.edu/index.html#ἀνασύνταξις
ΑΝΑΣΥΝΤΑΣΣΩ,ἀνασυντάσσω,,ἀνασυντάσσω,reassess war-tax,reassess war-tax,reassess war-tax,,,,,,http://logeion.uchicago.edu/index.html#ἀνασυντάσσω
ΑΝΑΣΥΡΙΖΩ,ἀνασυρίζω,,ἀνασυρίζω,hiss shrilly,hiss shrilly,hiss shrilly,,,,,,http://logeion.uchicago.edu/index.html#ἀνασυρίζω
ΑΝΑΣΥΡΟΜΑΙ,ἀνασύρομαι,,ἀνασύρομαι,to pull up one's clothes,to pull up one's clothes,to pull up one's clothes,,,,,,http://logeion.uchicago.edu/index.html#ἀνασύρομαι
ΑΝΑΣΥΡΤΟΛΙΣ,ἀνασυρτόλις,,ἀνασυρτόλις,lewd woman,lewd woman,lewd woman,,,,,,http://logeion.uchicago.edu/index.html#ἀνασυρτόλις
ΑΝΑΣΥΡΩ,ἀνασύρω,,ἀνασύρω,pull up,pull up,pull up,,,,,,http://logeion.uchicago.edu/index.html#ἀνασύρω
ΑΝΑΣΦΑΔΑΖΩ,ἀνασφαδάζω,,ἀνασφαδάζω,struggle violently,struggle violently,struggle violently,,,,,,http://logeion.uchicago.edu/index.html#ἀνασφαδάζω
ΑΝΑΣΦΑΛΛΩ,ἀνασφάλλω,,ἀνασφάλλω,to rise from a fall,to rise from a fall,to rise from a fall,,,,,,http://logeion.uchicago.edu/index.html#ἀνασφάλλω
ΑΝΑΣΦΑΛΣΙΣ,ἀνάσφαλσις,,ἀνάσφαλσις,recovery,recovery,recovery,,,,,,http://logeion.uchicago.edu/index.html#ἀνάσφαλσις
ΑΝΑΣΦΗΝΟΩ,ἀνασφηνόω,,ἀνασφηνόω,tighten with wedges,tighten with wedges,tighten with wedges,,,,,,http://logeion.uchicago.edu/index.html#ἀνασφηνόω
ΑΝΑΣΦΙΓΓΩ,ἀνασφίγγω,,ἀνασφίγγω,bind tight up,bind tight up,bind tight up,,,,,,http://logeion.uchicago.edu/index.html#ἀνασφίγγω
ΑΝΑΣΧΕΣΙΣ,ἀνάσχεσις,,ἀνάσχεσις,"a taking on oneself, endurance","a taking on oneself, endurance","a taking on oneself, endurance",,,,,,http://logeion.uchicago.edu/index.html#ἀνάσχεσις
ΑΝΑΣΧΕΤΙΚΟΣ,ἀνασχετικός,,ἀνασχετικός,"enduring, patient","enduring, patient","enduring, patient",,,,,,http://logeion.uchicago.edu/index.html#ἀνασχετικός
ΑΝΑΣΧΕΤΟΣ,ἀνασχετός,,ἀνασχετός –όν,endurable,endurable,endurable,,,,,,http://logeion.uchicago.edu/index.html#ἀνασχετός –όν
ΑΝΑΣΧΙΖΩ,ἀνασχίζω,,ἀνασχίζω ἀνέσχισα,to rip up,to rip up,to rip up,,,,,,http://logeion.uchicago.edu/index.html#ἀνασχίζω
ΑΝΑΣΧΙΣΙΣ,ἀνάσχισις,,ἀνάσχισις,ripping open,ripping open,ripping open,,,,,,http://logeion.uchicago.edu/index.html#ἀνάσχισις
ΑΝΑΣΩΙΖΩ,ἀνασῴζω,,ἀνασῴζω ἀνασώσω ἀνέσωσα ἀνασέσωκα ἀνασέσωμαι/ἀνασέσωσμαι ἀνεσώθην,"recover what is lost, rescue","recover what is lost, rescue","recover what is lost, rescue",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἀνασῴζω
ΑΝΑΣΩΡΕΥΩ,ἀνασωρεύω,,ἀνασωρεύω,heap up,heap up,heap up,,,,,,http://logeion.uchicago.edu/index.html#ἀνασωρεύω
ΑΝΑΣΩΣΜΑ,ἀνάσωσμα,,ἀνάσωσμα,preservation,preservation,preservation,,,,,,http://logeion.uchicago.edu/index.html#ἀνάσωσμα
ΑΝΑΣΩΦΡΟΝΙΖΩ,ἀνασωφρονίζω,,ἀνασωφρονίζω,reduce to sobriety,reduce to sobriety,reduce to sobriety,,,,,,http://logeion.uchicago.edu/index.html#ἀνασωφρονίζω
ΑΝΑΤΑΚΤΑΙ,ἀνατάκται,,ἀνατάκται,assessors,assessors,assessors,,,,,,http://logeion.uchicago.edu/index.html#ἀνατάκται
ΑΝΑΤΑΞΙΣ,ἀνάταξις,,ἀνάταξις,"financial estimate, assessment","financial estimate, assessment","financial estimate, assessment",,,,,,http://logeion.uchicago.edu/index.html#ἀνάταξις
ΑΝΑΤΑΡΑΣΣΩ,ἀναταράσσω,,ἀναταράσσω,"to disturb greatly, rouse to frenzy, confound","to disturb greatly, rouse to frenzy, confound","to disturb greatly, rouse to frenzy, confound",,,,,,http://logeion.uchicago.edu/index.html#ἀναταράσσω
ΑΝΑΤΑΣΙΣ,ἀνάτασις,,ἀνάτασις,extension,extension,extension,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτασις
ΑΝΑΤΑΣΣΩ,ἀνατάσσω,,ἀνατάσσω,countermand,countermand,countermand,,,,,,http://logeion.uchicago.edu/index.html#ἀνατάσσω
ΑΝΑΤΑΤΙΚΟΣ,ἀνατατικός,,ἀνατατικός,threatening,threatening,threatening,,,,,,http://logeion.uchicago.edu/index.html#ἀνατατικός
ΑΝΑΤΕΙ,ἀνατεί,,ἀνατεί,with impunity,with impunity,with impunity,,,,,,http://logeion.uchicago.edu/index.html#ἀνατεί
ΑΝΑΤΕΙΝΩ,ἀνατείνω,,ἀνατείνω,"to stretch up, hold up","to stretch up, hold up","to stretch up, hold up",,,,,,http://logeion.uchicago.edu/index.html#ἀνατείνω
ΑΝΑΤΕΙΧΙΖΩ,ἀνατειχίζω,,ἀνατειχίζω,to rebuild,to rebuild,to rebuild,,,,,,http://logeion.uchicago.edu/index.html#ἀνατειχίζω
ΑΝΑΤΕΙΧΙΣΜΟΣ,ἀνατειχισμός,,ἀνατειχισμός,a rebuilding of the walls,a rebuilding of the walls,a rebuilding of the walls,,,,,,http://logeion.uchicago.edu/index.html#ἀνατειχισμός
ΑΝΑΤΕΛΛΩ,ἀνατέλλω,,ἀνατέλλω ἀνέτειλα,to make to rise up,to make to rise up,to make to rise up,,,,,,http://logeion.uchicago.edu/index.html#ἀνατέλλω
ΑΝΑΤΕΜΝΩ,ἀνατέμνω,,ἀνατέμνω,to cut open,to cut open,to cut open,,,,,,http://logeion.uchicago.edu/index.html#ἀνατέμνω
ΑΝΑΤΕΤΑΜΕΝΩΣ,ἀνατεταμένως,,ἀνατεταμένως,stretched,stretched,stretched,,,,,,http://logeion.uchicago.edu/index.html#ἀνατεταμένως
ΑΝΑΤΗΚΩ,ἀνατήκω,,ἀνατήκω,melt,melt,melt,,,,,,http://logeion.uchicago.edu/index.html#ἀνατήκω
ΑΝΑΤΗΞΙΣ,ἀνάτηξις,,ἀνάτηξις,"melting, thawing","melting, thawing","melting, thawing",,,,,,http://logeion.uchicago.edu/index.html#ἀνάτηξις
ΑΝΑΤΙ,ἀνατί,,ἀνατί,"without harm, with impunity","without harm, with impunity","without harm, with impunity",,,,,Adverb,http://logeion.uchicago.edu/index.html#ἀνατί
ΑΝΑΤΙΘΗΜΙ,ἀνατίθημι,Ανατιθημι,ἀνατίθημι ἀναθήσω ἀνέθηκα ἀνατέθηκα ––– ἀνέτέθην,"to decorate, set up, attribute","dedicate, refer","dedicate, refer",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἀνατίθημι
ΑΝΑΤΙΚΤΩ,ἀνατίκτω,,ἀνατίκτω,bring forth again,bring forth again,bring forth again,,,,,,http://logeion.uchicago.edu/index.html#ἀνατίκτω
ΑΝΑΤΙΜΑΩ,ἀνατιμάω,,ἀνατιμάω,to raise in price,to raise in price,to raise in price,,,,,,http://logeion.uchicago.edu/index.html#ἀνατιμάω
ΑΝΑΤΙΝΑΓΜΟΣ,ἀνατιναγμός,,ἀνατιναγμός,shaking violently,shaking violently,shaking violently,,,,,,http://logeion.uchicago.edu/index.html#ἀνατιναγμός
ΑΝΑΤΙΝΑΣΣΩ,ἀνατινάσσω,,ἀνατινάσσω,"to shake up and down, brandish","to shake up and down, brandish","to shake up and down, brandish",,,,,,http://logeion.uchicago.edu/index.html#ἀνατινάσσω
ΑΝΑΤΙΤΑΙΝΩ,ἀνατιταίνω,,ἀνατιταίνω,brandish,brandish,brandish,,,,,,http://logeion.uchicago.edu/index.html#ἀνατιταίνω
ΑΝΑΤΙΤΡΑΩ,ἀνατιτράω,,ἀνατιτράω,"bore through, bore","bore through, bore","bore through, bore",,,,,,http://logeion.uchicago.edu/index.html#ἀνατιτράω
ΑΝΑΤΛΗΜΑ,ἀνάτλημα,,ἀνάτλημα,sufferance,sufferance,sufferance,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτλημα
ΑΝΑΤΜΗΤΙΚΟΣ,ἀνατμητικός,,ἀνατμητικός,fit for cutting up,fit for cutting up,fit for cutting up,,,,,,http://logeion.uchicago.edu/index.html#ἀνατμητικός
ΑΝΑΤΜΙΖΟΜΑΙ,ἀνατμίζομαι,,ἀνατμίζομαι,evaporate,evaporate,evaporate,,,,,,http://logeion.uchicago.edu/index.html#ἀνατμίζομαι
ΑΝΑΤΟΙΧΕΩ,ἀνατοιχέω,,ἀνατοιχέω,roll from side to side,roll from side to side,roll from side to side,,,,,,http://logeion.uchicago.edu/index.html#ἀνατοιχέω
ΑΝΑΤΟΚΙΣΜΟΣ,ἀνατοκισμός,,ἀνατοκισμός,compound interest,compound interest,compound interest,,,,,,http://logeion.uchicago.edu/index.html#ἀνατοκισμός
ΑΝΑΤΟΛΑΣ,ἀνατολάς,,ἀνατολάς,eastwards,eastwards,eastwards,,,,,,http://logeion.uchicago.edu/index.html#ἀνατολάς
ΑΝΑΤΟΛΙΚΟΣ,ἀνατολικός,,ἀνατολικός,eastern,eastern,eastern,,,,,,http://logeion.uchicago.edu/index.html#ἀνατολικός
ΑΝΑΤΟΛΜΑΩ,ἀνατολμάω,,ἀνατολμάω,to regain courage,to regain courage,to regain courage,,,,,,http://logeion.uchicago.edu/index.html#ἀνατολμάω
ΑΝΑΤΟΜΗ,ἀνατομή,,ἀνατομή,dissection,dissection,dissection,,,,,,http://logeion.uchicago.edu/index.html#ἀνατομή
ΑΝΑΤΟΜΙΚΟΣ,ἀνατομικός,,ἀνατομικός,relating to anatomy,relating to anatomy,relating to anatomy,,,,,,http://logeion.uchicago.edu/index.html#ἀνατομικός
ΑΝΑΤΟΝΟΣ,ἀνάτονος,,ἀνάτονος,stretching upwards,stretching upwards,stretching upwards,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτονος
ΑΝΑΤΟΣ,ἄνατος,,ἄνατος,unharmed,unharmed,unharmed,,,,,,http://logeion.uchicago.edu/index.html#ἄνατος
ΑΝΑΤΡΕΠΤΕΟΝ,ἀνατρεπτέον,,ἀνατρεπτέον,"one must overthrow, refute","one must overthrow, refute","one must overthrow, refute",,,,,,http://logeion.uchicago.edu/index.html#ἀνατρεπτέον
ΑΝΑΤΡΕΠΤΕΟΣ,ἀνατρεπτέος,,ἀνατρεπτέος,one must overthrow,one must overthrow,one must overthrow,,,,,,http://logeion.uchicago.edu/index.html#ἀνατρεπτέος
ΑΝΑΤΡΕΠΤΙΚΟΣ,ἀνατρεπτικός,,ἀνατρεπτικός,likely to upset,likely to upset,likely to upset,,,,,,http://logeion.uchicago.edu/index.html#ἀνατρεπτικός
ΑΝΑΤΡΕΠΩ,ἀνατρέπω,,ἀνατρέπω ἀνατρέψω ἀνέτρεψα ἀνατέτροφα ἀνατέτραμμαι ἀνετράφθην (or ἀωετράπην),to turn up,to turn up,to turn up,,,,,Verb,http://logeion.uchicago.edu/index.html#ἀνατρέπω
ΑΝΑΤΡΕΦΩ,ἀνατρέφω,,ἀνατρέφω,"to feed up, nurse up, educate","to feed up, nurse up, educate","to feed up, nurse up, educate",,,,,,http://logeion.uchicago.edu/index.html#ἀνατρέφω
ΑΝΑΤΡΕΧΩ,ἀνατρέχω,,ἀνατρέχω,to run back,to run back,to run back,,,,,,http://logeion.uchicago.edu/index.html#ἀνατρέχω
ΑΝΑΤΡΕΨΙΣ,ἀνάτρεψις,,ἀνάτρεψις,turning upside down,turning upside down,turning upside down,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτρεψις
ΑΝΑΤΡΗΣΙΣ,ἀνάτρησις,,ἀνάτρησις,a trepanning,a trepanning,a trepanning,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτρησις
ΑΝΑΤΡΗΤΟΣ,ἀνάτρητος,,ἀνάτρητος,bored through,bored through,bored through,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτρητος
ΑΝΑΤΡΙΑΙΝΟΩ,ἀνατριαινόω,,ἀνατριαινόω,shake as with a trident,shake as with a trident,shake as with a trident,,,,,,http://logeion.uchicago.edu/index.html#ἀνατριαινόω
ΑΝΑΤΡΙΑΚΟΣΙΟΛΟΓΙΣΤΟΣ,ἀνατριακοσιολόγιστος,,ἀνατριακοσιολόγιστος,reckoned at,reckoned at,reckoned at,,,,,,http://logeion.uchicago.edu/index.html#ἀνατριακοσιολόγιστος
ΑΝΑΤΡΙΒΗ,ἀνατριβή,,ἀνατριβή,education,education,education,,,,,,http://logeion.uchicago.edu/index.html#ἀνατριβή
ΑΝΑΤΡΙΒΩ,ἀνατρίβω,,ἀνατρίβω,"to rub well, rub clean","to rub well, rub clean","to rub well, rub clean",,,,,,http://logeion.uchicago.edu/index.html#ἀνατρίβω
ΑΝΑΤΡΙΖΩ,ἀνατρίζω,,ἀνατρίζω,chirp aloud,chirp aloud,chirp aloud,,,,,,http://logeion.uchicago.edu/index.html#ἀνατρίζω
ΑΝΑΤΡΙΠΛΟΩ,ἀνατριπλόω,,ἀνατριπλόω,repeat a third time,repeat a third time,repeat a third time,,,,,,http://logeion.uchicago.edu/index.html#ἀνατριπλόω
ΑΝΑΤΡΙΠΤΕΟΝ,ἀνατριπτέον,,ἀνατριπτέον,one must chafe,one must chafe,one must chafe,,,,,,http://logeion.uchicago.edu/index.html#ἀνατριπτέον
ΑΝΑΤΡΙΠΤΟΣ,ἀνάτριπτος,,ἀνάτριπτος,rubbed up,rubbed up,rubbed up,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτριπτος
ΑΝΑΤΡΙΧΟΟΜΑΙ,ἀνατριχόομαι,,ἀνατριχόομαι,have one's hair grow again,have one's hair grow again,have one's hair grow again,,,,,,http://logeion.uchicago.edu/index.html#ἀνατριχόομαι
ΑΝΑΤΡΙΧΟΣ,ἀνάτριχος,,ἀνάτριχος,with hair bristling backwards,with hair bristling backwards,with hair bristling backwards,,,,,,http://logeion.uchicago.edu/index.html#ἀνάτριχος
ΑΝΑΤΡΙΧΟΦΥΕΩ,ἀνατριχοφυέω,,ἀνατριχοφυέω,grow fresh hair,grow fresh hair,grow fresh hair,,,,,,http://logeion.uchicago.edu/index.html#ἀνατριχοφυέω
ΑΝΑΤΡΙΨΙΣ,ἀνάτριψις,,ἀνάτριψις,"chafing, friction","chafing, friction","chafing, friction",,,,,,http://logeion.uchicago.edu/index.html#ἀνάτριψις
ΑΝΑΤΡΟΠΕΥΣ,ἀνατροπεύς,,ἀνατροπεύς,"ouerturner, destroyer","ouerturner, destroyer","ouerturner, destroyer",,,,,,http://logeion.uchicago.edu/index.html#ἀνατροπεύς
ΑΝΑΤΡΟΠΗ,ἀνατροπή,,ἀνατροπή,"an upsetting, overthrow","an upsetting, overthrow","an upsetting, overthrow",,,,,,http://logeion.uchicago.edu/index.html#ἀνατροπή
ΑΝΑΤΡΟΠΙΑΖΩ,ἀνατροπιάζω,,ἀνατροπιάζω,turn back,turn back,turn back,,,,,,http://logeion.uchicago.edu/index.html#ἀνατροπιάζω
ΑΝΑΤΡΟΦΕΥΣ,ἀνατροφεύς,,ἀνατροφεύς,nurturer,nurturer,nurturer,,,,,,http://logeion.uchicago.edu/index.html#ἀνατροφεύς
ΑΝΑΤΡΟΦΗ,ἀνατροφή,,ἀνατροφή,education,education,education,,,,,,http://logeion.uchicago.edu/index.html#ἀνατροφή
